Date,Dividends,symbol
1996-01-03 00:00:00-05:00,0.065,ERIE
1996-04-02 00:00:00-05:00,0.083333,ERIE
1996-07-02 00:00:00-04:00,0.082,ERIE
1996-10-02 00:00:00-04:00,0.082,ERIE
1997-01-02 00:00:00-05:00,0.095,ERIE
1997-04-02 00:00:00-05:00,0.095,ERIE
1997-07-01 00:00:00-04:00,0.095,ERIE
1997-10-02 00:00:00-04:00,0.095,ERIE
1998-01-02 00:00:00-05:00,0.108,ERIE
1998-04-02 00:00:00-05:00,0.108,ERIE
1998-07-01 00:00:00-04:00,0.108,ERIE
1998-10-02 00:00:00-04:00,0.108,ERIE
1999-01-04 00:00:00-05:00,0.12,ERIE
1999-04-01 00:00:00-05:00,0.12,ERIE
1999-07-01 00:00:00-04:00,0.12,ERIE
1999-10-04 00:00:00-04:00,0.12,ERIE
2000-01-04 00:00:00-05:00,0.135,ERIE
2000-04-04 00:00:00-04:00,0.135,ERIE
2000-07-03 00:00:00-04:00,0.135,ERIE
2000-10-04 00:00:00-04:00,0.135,ERIE
2001-01-03 00:00:00-05:00,0.153,ERIE
2001-04-04 00:00:00-04:00,0.153,ERIE
2001-07-03 00:00:00-04:00,0.153,ERIE
2001-10-03 00:00:00-04:00,0.153,ERIE
2002-01-02 00:00:00-05:00,0.17,ERIE
2002-04-03 00:00:00-05:00,0.17,ERIE
2002-07-02 00:00:00-04:00,0.17,ERIE
2002-10-02 00:00:00-04:00,0.17,ERIE
2003-01-02 00:00:00-05:00,0.19,ERIE
2003-04-02 00:00:00-05:00,0.19,ERIE
2003-07-01 00:00:00-04:00,0.19,ERIE
2003-10-02 00:00:00-04:00,0.19,ERIE
2003-12-31 00:00:00-05:00,0.215,ERIE
2004-04-01 00:00:00-05:00,0.215,ERIE
2004-07-01 00:00:00-04:00,0.215,ERIE
2004-10-01 00:00:00-04:00,0.215,ERIE
2005-01-04 00:00:00-05:00,0.325,ERIE
2005-04-04 00:00:00-04:00,0.325,ERIE
2005-07-01 00:00:00-04:00,0.325,ERIE
2005-10-03 00:00:00-04:00,0.325,ERIE
2006-01-03 00:00:00-05:00,0.36,ERIE
2006-04-03 00:00:00-04:00,0.36,ERIE
2006-07-03 00:00:00-04:00,0.36,ERIE
2006-10-03 00:00:00-04:00,0.36,ERIE
2007-01-03 00:00:00-05:00,0.4,ERIE
2007-04-03 00:00:00-04:00,0.4,ERIE
2007-07-03 00:00:00-04:00,0.4,ERIE
2007-10-02 00:00:00-04:00,0.4,ERIE
2008-01-02 00:00:00-05:00,0.44,ERIE
2008-04-02 00:00:00-04:00,0.44,ERIE
2008-07-01 00:00:00-04:00,0.44,ERIE
2008-10-01 00:00:00-04:00,0.44,ERIE
2008-12-31 00:00:00-05:00,0.45,ERIE
2009-04-01 00:00:00-04:00,0.45,ERIE
2009-07-01 00:00:00-04:00,0.45,ERIE
2009-10-01 00:00:00-04:00,0.45,ERIE
2009-12-31 00:00:00-05:00,0.48,ERIE
2010-04-01 00:00:00-04:00,0.48,ERIE
2010-07-01 00:00:00-04:00,0.48,ERIE
2010-10-01 00:00:00-04:00,0.48,ERIE
2011-01-03 00:00:00-05:00,0.515,ERIE
2011-04-04 00:00:00-04:00,0.515,ERIE
2011-07-01 00:00:00-04:00,0.515,ERIE
2011-10-04 00:00:00-04:00,0.515,ERIE
2012-01-03 00:00:00-05:00,0.553,ERIE
2012-04-03 00:00:00-04:00,0.553,ERIE
2012-07-03 00:00:00-04:00,0.553,ERIE
2012-10-03 00:00:00-04:00,0.553,ERIE
2012-12-05 00:00:00-05:00,2.593,ERIE
2013-04-03 00:00:00-04:00,0.593,ERIE
2013-07-02 00:00:00-04:00,0.593,ERIE
2013-10-02 00:00:00-04:00,0.593,ERIE
2014-01-03 00:00:00-05:00,0.635,ERIE
2014-04-03 00:00:00-04:00,0.635,ERIE
2014-07-01 00:00:00-04:00,0.635,ERIE
2014-09-30 00:00:00-04:00,0.635,ERIE
2015-01-02 00:00:00-05:00,0.681,ERIE
2015-04-02 00:00:00-04:00,0.681,ERIE
2015-07-02 00:00:00-04:00,0.681,ERIE
2015-10-01 00:00:00-04:00,0.681,ERIE
2015-12-31 00:00:00-05:00,0.73,ERIE
2016-04-04 00:00:00-04:00,0.73,ERIE
2016-07-01 00:00:00-04:00,0.73,ERIE
2016-10-03 00:00:00-04:00,0.73,ERIE
2017-01-03 00:00:00-05:00,0.783,ERIE
2017-04-03 00:00:00-04:00,0.783,ERIE
2017-07-03 00:00:00-04:00,0.783,ERIE
2017-10-04 00:00:00-04:00,0.783,ERIE
2018-01-05 00:00:00-05:00,0.84,ERIE
2018-04-05 00:00:00-04:00,0.84,ERIE
2018-07-05 00:00:00-04:00,0.84,ERIE
2018-10-05 00:00:00-04:00,0.84,ERIE
2019-01-07 00:00:00-05:00,0.9,ERIE
2019-04-05 00:00:00-04:00,0.9,ERIE
2019-07-08 00:00:00-04:00,0.9,ERIE
2019-10-04 00:00:00-04:00,0.9,ERIE
2020-01-06 00:00:00-05:00,0.965,ERIE
2020-04-03 00:00:00-04:00,0.965,ERIE
2020-07-06 00:00:00-04:00,0.965,ERIE
2020-10-02 00:00:00-04:00,0.965,ERIE
2020-12-18 00:00:00-05:00,2.0,ERIE
2021-01-04 00:00:00-05:00,1.035,ERIE
2021-04-05 00:00:00-04:00,1.035,ERIE
2021-07-02 00:00:00-04:00,1.035,ERIE
2021-10-04 00:00:00-04:00,1.035,ERIE
2022-01-04 00:00:00-05:00,1.11,ERIE
2022-04-04 00:00:00-04:00,1.11,ERIE
2022-07-05 00:00:00-04:00,1.11,ERIE
2022-10-04 00:00:00-04:00,1.11,ERIE
2023-01-04 00:00:00-05:00,1.19,ERIE
2023-04-04 00:00:00-04:00,1.19,ERIE
2023-07-05 00:00:00-04:00,1.19,ERIE
2023-10-04 00:00:00-04:00,1.19,ERIE
2024-01-05 00:00:00-05:00,1.275,ERIE
2024-04-08 00:00:00-04:00,1.275,ERIE
2024-07-09 00:00:00-04:00,1.275,ERIE
2024-10-07 00:00:00-04:00,1.275,ERIE
2025-01-07 00:00:00-05:00,1.365,ERIE
2025-04-07 00:00:00-04:00,1.365,ERIE
2025-07-08 00:00:00-04:00,1.365,ERIE
