Date,Dividends,symbol
2013-06-17 00:00:00-04:00,0.15,GEN
2013-08-22 00:00:00-04:00,0.15,GEN
2013-11-21 00:00:00-05:00,0.15,GEN
2014-02-20 00:00:00-05:00,0.15,GEN
2014-06-06 00:00:00-04:00,0.15,GEN
2014-08-25 00:00:00-04:00,0.15,GEN
2014-11-20 00:00:00-05:00,0.15,GEN
2015-02-24 00:00:00-05:00,0.15,GEN
2015-06-08 00:00:00-04:00,0.15,GEN
2015-08-24 00:00:00-04:00,0.15,GEN
2015-11-19 00:00:00-05:00,0.15,GEN
2016-02-18 00:00:00-05:00,0.15,GEN
2016-03-04 00:00:00-05:00,4.0,GEN
2016-06-06 00:00:00-04:00,0.075,GEN
2016-08-18 00:00:00-04:00,0.075,GEN
2016-11-17 00:00:00-05:00,0.075,GEN
2017-02-15 00:00:00-05:00,0.075,GEN
2017-06-05 00:00:00-04:00,0.075,GEN
2017-08-17 00:00:00-04:00,0.075,GEN
2017-11-17 00:00:00-05:00,0.075,GEN
2018-02-21 00:00:00-05:00,0.075,GEN
2018-06-07 00:00:00-04:00,0.075,GEN
2018-08-17 00:00:00-04:00,0.075,GEN
2018-11-16 00:00:00-05:00,0.075,GEN
2019-02-15 00:00:00-05:00,0.075,GEN
2019-06-07 00:00:00-04:00,0.075,GEN
2019-08-23 00:00:00-04:00,0.075,GEN
2019-11-22 00:00:00-05:00,0.125,GEN
2020-02-03 00:00:00-05:00,12.0,GEN
2020-02-21 00:00:00-05:00,0.125,GEN
2020-06-09 00:00:00-04:00,0.125,GEN
2020-08-21 00:00:00-04:00,0.125,GEN
2020-11-20 00:00:00-05:00,0.125,GEN
2021-02-19 00:00:00-05:00,0.125,GEN
2021-06-08 00:00:00-04:00,0.125,GEN
2021-08-20 00:00:00-04:00,0.125,GEN
2021-11-19 00:00:00-05:00,0.125,GEN
2022-02-18 00:00:00-05:00,0.125,GEN
2022-06-07 00:00:00-04:00,0.125,GEN
2022-08-19 00:00:00-04:00,0.125,GEN
2022-11-18 00:00:00-05:00,0.125,GEN
2023-02-16 00:00:00-05:00,0.125,GEN
2023-05-19 00:00:00-04:00,0.125,GEN
2023-08-18 00:00:00-04:00,0.125,GEN
2023-11-17 00:00:00-05:00,0.125,GEN
2024-02-15 00:00:00-05:00,0.125,GEN
2024-05-17 00:00:00-04:00,0.125,GEN
2024-08-19 00:00:00-04:00,0.125,GEN
2024-11-18 00:00:00-05:00,0.125,GEN
2025-02-14 00:00:00-05:00,0.125,GEN
2025-05-19 00:00:00-04:00,0.125,GEN
